*********************************
*   heur_quadratic  dpt: 1
*********************************
Parallel mode ----------------------------------------------------------------------------------------
*3s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=1
*104s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=8511
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9169
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9488
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9553
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9552
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9571
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9615
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9616
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9624
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9628
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9709
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9723
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9746
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9764
*105s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=9799
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10851
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10871
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10917
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10934
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10953
*106s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=10977
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11016
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11038
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11063
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11071
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11145
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11165
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11182
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=11353
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12289
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12326
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12350
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12358
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12380
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12398
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12416
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12439
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12443
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12466
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12475
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12522
*107s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12549
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=12666
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13673
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13712
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13756
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13793
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13807
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13816
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13821
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13833
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13833
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13840
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=13871
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=14008
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=14017
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=14023
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15113
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15122
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15164
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15167
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15169
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15202
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15220
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15226
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15274
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15284
*108s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15295
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15339
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15362
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=15380
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16505
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16535
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16548
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16582
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16613
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16613
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16645
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16667
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16669
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16695
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16706
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16717
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16743
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=16758
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=17946
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=17968
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=17978
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=17987
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=17987
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18036
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18039
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18058
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18064
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18068
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18092
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18109
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18124
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=18170
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19353
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19385
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19385
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19390
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19399
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19421
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19446
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19446
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19460
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19460
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19506
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19506
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19518
*109s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=19620
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20676
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20756
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20764
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20772
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20816
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20819
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20842
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20890
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20898
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20908
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20914
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20915
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20925
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=20957
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=21960
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22059
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22095
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22135
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22182
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22238
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22248
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22271
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22285
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22309
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22311
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22368
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22439
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=22722
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23279
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23466
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23515
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23537
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23541
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23595
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23694
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23705
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23721
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23730
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23758
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23824
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=23825
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=24116
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=24289
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=24937
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=24964
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=24977
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25000
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25039
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25113
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25148
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25152
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25166
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25180
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25271
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25275
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25414
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=25482
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26337
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26380
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26425
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26425
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26452
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26458
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26526
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26527
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26531
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26558
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26675
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26752
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=26832
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27190
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27704
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27712
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27759
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27819
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27846
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27849
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27904
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27906
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27925
*110s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=27953
*115s: GLB=265473.163, best=3335013.000, gap=92.040%, AF=1.013, #solved=29001
End

SVPSOLVER found an optimal solution

time: 2193s
best value: 3335013.000
norm: 1826.202
AF: 1.013
Nodes: 226871710
best solution:
 0: 1.000
