Parallel mode ----------------------------------------------------------------------------------------
*2s: GLB=275385.006, best=2451975.000, gap=88.769%, AF=0.886, #solved=5
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4537
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4552
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4575
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4594
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4642
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4672
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4701
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4895
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4935
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=4961
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=5020
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=5196
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=5463
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=5546
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=5889
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6225
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6250
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6297
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6333
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6376
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6409
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6457
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6467
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6474
*6s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6480
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6558
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6809
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6921
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=6939
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=7034
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=7036
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=7432
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=7474
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=7495
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8024
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8160
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8213
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8224
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8244
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8308
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8400
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8426
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8483
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8504
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8602
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8741
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8840
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8983
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=8991
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9159
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9271
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9363
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9538
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9639
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=9933
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10166
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10230
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10251
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10363
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10371
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10411
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10455
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10495
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10506
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10692
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10768
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10779
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10889
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=10977
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11055
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11160
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11219
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11276
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11712
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=11899
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12070
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12131
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12154
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12359
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12400
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12430
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12499
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12551
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12605
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12651
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12701
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12743
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=12862
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13073
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13120
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13133
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13135
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13311
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13316
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=13749
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14142
*7s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14234
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14255
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14459
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14498
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14542
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14607
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14653
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14672
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14676
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14757
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14766
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14895
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=14935
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15006
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15130
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15169
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15251
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15421
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15473
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=15820
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16329
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16355
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16498
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16552
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16570
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16671
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16709
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16748
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16848
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16861
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16882
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16912
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=16942
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17025
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17046
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17119
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17259
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17265
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17488
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=17549
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18023
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18522
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18526
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18599
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18720
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18726
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18766
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18822
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18868
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18872
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18886
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=18944
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19030
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19079
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19208
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19208
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19245
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19286
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19394
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19508
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=19701
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20197
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20675
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20689
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20694
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20794
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20967
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=20968
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21003
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21028
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21029
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21030
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21046
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21106
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21123
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21220
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21259
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21293
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21390
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21528
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21615
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=21798
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=22369
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=22730
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=22732
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=22773
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=22892
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23049
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23091
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23106
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23129
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23163
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23175
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23192
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23209
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23240
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23298
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23358
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23443
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23520
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23669
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23672
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=23907
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=24544
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=24810
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=24815
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=24851
*8s: GLB=296432.324, best=2451975.000, gap=87.910%, AF=0.886, #solved=24994
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25139
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25198
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25224
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25254
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25293
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25333
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25341
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25358
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25393
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25394
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25498
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25567
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25695
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25774
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25813
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=25979
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=26645
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=26899
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=26938
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=26963
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27112
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27227
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27238
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27283
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27355
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27402
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27410
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27422
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27429
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27474
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27511
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27634
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27696
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27824
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27902
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=27922
*8s: GLB=364229.818, best=2451975.000, gap=85.145%, AF=0.886, #solved=28141
End

SVPSOLVER found an optimal solution

time: 28s
best value: 2451975.000
norm: 1565.878
AF: 0.886
Nodes: 5092906
best solution:
 0: 1.000
