Parallel mode ----------------------------------------------------------------------------------------
*3s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=1
*236s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5134
*237s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5171
*237s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5193
*237s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5203
*238s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5258
*238s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5317
*238s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5329
*239s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5354
*240s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5499
*240s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5500
*243s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=5931
*247s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6336
*247s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6351
*247s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6375
*247s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6388
*248s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6494
*248s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6575
*249s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6632
*249s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6656
*249s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6727
*249s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6729
*249s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6730
*250s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=6843
*251s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7204
*253s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7514
*253s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7639
*254s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7737
*254s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7849
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7881
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7900
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7962
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7968
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=7994
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=8080
*255s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=8096
*256s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=8408
*256s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=8409
*258s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=8996
*258s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9049
*258s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9090
*258s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9129
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9166
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9173
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9243
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9244
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9282
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9299
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9339
*259s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9391
*260s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=9738
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10341
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10372
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10391
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10425
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10437
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10444
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10462
*261s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10483
*262s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10627
*262s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10654
*262s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10715
*262s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=10885
*262s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11031
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11453
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11629
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11680
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11708
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11746
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11761
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11815
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11882
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=11883
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12075
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12092
*263s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12158
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12303
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12699
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12915
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=12986
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13024
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13064
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13085
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13100
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13106
*264s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13207
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13337
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13376
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13492
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=13615
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14113
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14256
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14278
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14310
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14398
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14402
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14405
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14486
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14507
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14683
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14696
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14698
*265s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=14702
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15535
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15574
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15574
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15609
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15713
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15717
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15736
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15801
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15809
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15817
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15894
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=15975
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=16032
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=16166
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=16800
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=16972
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=16995
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17005
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17046
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17127
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17172
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17187
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17203
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17274
*266s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17292
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17394
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17395
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=17664
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18131
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18342
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18384
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18495
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18512
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18520
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18552
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18580
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18619
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18637
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18654
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18658
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=18698
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19085
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19521
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19547
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19728
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19882
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19928
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19929
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19940
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=19984
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20004
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20056
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20084
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20129
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20154
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20787
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=20832
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21018
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21174
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21289
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21298
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21324
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21344
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21355
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21440
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21452
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21454
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21523
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=21562
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22101
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22220
*267s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22308
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22474
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22639
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22671
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22694
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22756
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22772
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22855
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22880
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=22932
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23014
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23049
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23564
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23645
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23743
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23868
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23900
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=23920
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24114
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24114
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24183
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24301
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24317
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24334
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24396
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24413
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=24816
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25145
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25219
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25309
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25400
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25404
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25499
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25516
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25609
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25628
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25692
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25710
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25743
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=25790
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26144
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26621
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26654
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26732
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26735
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26814
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26820
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26935
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=26970
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27077
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27112
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27130
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27168
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27167
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27588
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=27665
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=28111
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=28175
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=28182
*268s: GLB=262459.855, best=3639381.000, gap=92.788%, AF=1.036, #solved=28252
*********************************
*   heur_quadratic  dpt: 25
*********************************
*********************************
*   heur_quadratic  dpt: 30
*********************************
*2650s: GLB=274384.039, best=3401674.000, gap=91.934%, AF=1.001, #solved=29901
End

SVPSOLVER found an optimal solution

time: 4982s
best value: 3401674.000
norm: 1844.363
AF: 1.001
Nodes: 409550720
best solution:
 0: 3.000
 1: 1.000
 3: -3.000
 4: -1.000
 5: -1.000
 7: -2.000
 8: 1.000
 9: 2.000
 10: -1.000
 11: 1.000
 12: -1.000
 13: 2.000
 15: -1.000
 16: 2.000
 17: 2.000
 18: 1.000
 20: -1.000
 21: 2.000
 23: -1.000
 24: 2.000
 25: -2.000
 26: 2.000
 27: -1.000
 28: -1.000
 31: -2.000
 32: -1.000
 34: -1.000
 35: 1.000
 37: 1.000
 38: -1.000
 41: -1.000
 44: 1.000
 45: 1.000
 47: -1.000
 48: -1.000
 49: 1.000
