Parallel mode ----------------------------------------------------------------------------------------
*17s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=1
*37298s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8033
*37323s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8350
*37328s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8415
*37329s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8424
*37329s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8435
*37331s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8445
*37345s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8642
*37364s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8906
*37364s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8911
*37367s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=8965
*37373s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9057
*37380s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9162
*37386s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9296
*37397s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9497
*37398s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9523
*37399s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9549
*37402s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9604
*37409s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=9805
*37417s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10004
*37419s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10071
*37420s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10082
*37422s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10145
*37423s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10189
*37430s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10394
*37436s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10595
*37438s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10648
*37439s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10690
*37442s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10767
*37442s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10797
*37445s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=10943
*37451s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11203
*37452s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11221
*37452s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11241
*37454s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11361
*37457s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11519
*37458s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11541
*37461s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11769
*37462s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11797
*37463s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11889
*37463s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=11902
*37467s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12134
*37468s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12192
*37470s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12355
*37471s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12405
*37471s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12456
*37473s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12551
*37475s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12792
*37476s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12800
*37477s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=12929
*37478s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13001
*37478s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13040
*37480s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13177
*37481s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13301
*37482s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13463
*37483s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13513
*37483s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13578
*37484s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13667
*37485s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13809
*37485s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=13883
*37487s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14121
*37487s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14155
*37488s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14194
*37488s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14224
*37488s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14248
*37490s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14643
*37491s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14713
*37491s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14742
*37491s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14744
*37491s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14785
*37491s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=14802
*37493s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15261
*37494s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15301
*37494s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15360
*37494s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15381
*37494s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15387
*37494s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15403
*37496s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15804
*37496s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15877
*37496s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15912
*37496s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15969
*37497s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=15996
*37497s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16071
*37498s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16284
*37498s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16500
*37499s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16566
*37499s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16570
*37499s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16587
*37499s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16618
*37500s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=16850
*37501s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17150
*37501s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17165
*37501s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17218
*37501s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17230
*37501s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17317
*37502s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17433
*37502s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17659
*37502s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17702
*37502s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17792
*37503s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17857
*37503s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=17909
*37503s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18087
*37503s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18095
*37503s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18313
*37504s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18398
*37504s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18465
*37504s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18570
*37504s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18705
*37504s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18755
*37505s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=18969
*37505s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19022
*37505s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19057
*37505s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19219
*37506s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19261
*37506s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19467
*37506s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19555
*37506s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19628
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19653
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19683
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=19905
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20066
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20133
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20221
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20233
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20410
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20456
*37507s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20584
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20678
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20810
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=20863
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21083
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21125
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21137
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21287
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21292
*37508s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21475
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21738
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21760
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21777
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=21827
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22129
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22132
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22162
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22267
*37509s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22292
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22391
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22627
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22755
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22847
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22884
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22926
*37510s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=22963
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23261
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23367
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23425
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23442
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23517
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23612
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23950
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=23963
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24008
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24037
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24224
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24232
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24287
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24508
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24522
*37511s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24593
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24857
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=24978
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25035
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25063
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25193
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25266
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25334
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25398
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25587
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25610
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25848
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=25911
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26007
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26090
*37512s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26152
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26310
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26433
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26458
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26504
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26690
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26910
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=26927
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=27059
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=27223
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=27230
*37513s: GLB=208843.841, best=4781101.000, gap=95.632%, AF=1.108, #solved=27278
End

-- TIMEOVER --

time: 260132s
best value: 4781101.000
norm: 2186.573
AF: 1.108
lower bound: 208843.841
gap: 95.632%
Nodes: 6304535798
best solution:
 0: 1.000
