Parallel mode ----------------------------------------------------------------------------------------
*2s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=1
*17s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=6516
*17s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=6547
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=6616
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7126
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7180
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7570
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7578
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7637
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7666
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7844
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7849
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=7952
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8022
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8047
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8097
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8104
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8110
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8188
*18s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8338
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8742
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8744
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=8970
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9220
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9372
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9443
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9501
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9567
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9570
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9626
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9649
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9653
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9676
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9772
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9830
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=9923
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=10230
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=10354
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=10596
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=10777
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=10845
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11084
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11166
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11196
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11291
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11300
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11312
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11398
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11400
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11468
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11484
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11552
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11568
*19s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=11575
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12009
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12177
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12478
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12624
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12687
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12777
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12925
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=12945
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13013
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13123
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13125
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13136
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13160
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13207
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13217
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13224
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13277
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13327
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13703
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=13989
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14332
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14356
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14624
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14637
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14702
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14793
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14807
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14862
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14916
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14941
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14959
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14972
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=14998
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=15029
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=15058
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=15192
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=15557
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=15790
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16096
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16317
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16396
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16402
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16520
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16620
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16656
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16689
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16728
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16758
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16799
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16809
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16812
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16899
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16914
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=16946
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=17341
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=17611
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=17966
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18102
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18164
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18177
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18349
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18372
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18460
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18500
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18522
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18587
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18590
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18592
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18637
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18673
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18697
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=18745
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=19129
*20s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=19365
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=19819
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=19957
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=19997
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20010
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20184
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20229
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20270
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20298
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20312
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20394
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20423
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20456
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20488
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20500
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20523
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20554
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20957
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=20964
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=21674
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=21748
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=21755
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=21858
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=21894
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22019
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22089
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22138
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22138
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22164
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22264
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22269
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22301
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22321
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22340
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22424
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22675
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=22688
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23508
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23543
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23562
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23695
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23731
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23800
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23899
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23952
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23956
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=23973
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24036
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24067
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24119
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24120
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24156
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24216
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24450
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=24472
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25312
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25326
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25365
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25526
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25568
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25641
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25695
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25708
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25714
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25798
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25877
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25894
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=25906
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=26003
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=26009
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=26033
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=26228
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=26278
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27090
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27097
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27138
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27379
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27407
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27452
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27454
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27528
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27548
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27599
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27665
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27676
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27727
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27820
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27836
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=27864
*21s: GLB=280752.639, best=2817862.000, gap=90.037%, AF=0.944, #solved=28072
*31s: GLB=300364.707, best=2817862.000, gap=89.341%, AF=0.944, #solved=29599
End

SVPSOLVER found an optimal solution

time: 139s
best value: 2817862.000
norm: 1678.649
AF: 0.944
Nodes: 22509234
best solution:
 0: 1.000
