Parallel mode ----------------------------------------------------------------------------------------
*2s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=1
*29s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12102
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12337
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12577
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12761
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12768
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12829
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12831
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12832
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12833
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12866
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12943
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12965
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=12993
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13006
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13042
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13208
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13325
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13433
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=13959
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14084
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14394
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14541
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14548
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14604
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14642
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14648
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14675
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14702
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14759
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14773
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14794
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14798
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14807
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14845
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=14985
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=15063
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=15677
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=15932
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16142
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16397
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16418
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16448
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16472
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16474
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16481
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16486
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16493
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16567
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16600
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16622
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16715
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16720
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16744
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=16790
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=17393
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=17772
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=17966
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18204
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18273
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18285
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18293
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18307
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18335
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18358
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18368
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18375
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18398
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18421
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18432
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18443
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18482
*30s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=18492
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=19122
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=19632
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=19841
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20018
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20083
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20094
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20118
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20122
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20122
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20142
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20153
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20175
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20185
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20195
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20224
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20246
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20253
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20406
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=20839
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21492
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21718
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21831
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21859
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21879
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21894
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21897
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21899
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21943
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21955
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21962
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=21982
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22000
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22016
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22024
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22054
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22185
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=22707
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23382
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23495
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23615
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23627
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23678
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23684
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23720
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23742
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23743
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23746
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23749
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23776
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23782
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23783
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23809
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23823
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=23980
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=24560
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25269
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25289
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25387
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25452
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25478
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25486
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25524
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25550
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25555
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25558
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25572
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25572
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25576
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25585
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25621
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25638
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=25759
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=26380
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27033
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27115
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27143
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27293
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27294
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27296
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27309
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27309
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27340
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27361
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27367
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27387
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27417
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27420
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27427
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27438
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=27535
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=28209
*31s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=28818
*37s: GLB=254121.851, best=2901030.000, gap=91.240%, AF=0.950, #solved=29424
End

SVPSOLVER found an optimal solution

time: 337s
best value: 2901030.000
norm: 1703.241
AF: 0.950
Nodes: 40670022
best solution:
 0: 1.000
