Parallel mode ----------------------------------------------------------------------------------------
*3s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=1
*1516s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=7837
*1517s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=7874
*1528s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8773
*1528s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8784
*1528s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8794
*1528s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8816
*1529s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8851
*1529s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8861
*1529s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8894
*1529s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8902
*1529s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8907
*1530s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8922
*1530s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=8923
*1532s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=9236
*1537s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=9858
*1538s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=9910
*1539s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10044
*1539s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10048
*1539s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10050
*1539s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10073
*1539s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10103
*1540s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10121
*1540s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10169
*1540s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10170
*1540s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10218
*1541s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=10466
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11146
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11214
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11227
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11234
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11247
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11275
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11305
*1545s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11317
*1546s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11326
*1546s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11329
*1546s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11356
*1546s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=11489
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12374
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12382
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12448
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12458
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12468
*1549s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12480
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12488
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12492
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12514
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12589
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12636
*1550s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=12671
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13537
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13576
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13590
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13593
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13605
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13672
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13733
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13758
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13767
*1552s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13769
*1553s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=13855
*1553s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14091
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14713
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14732
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14783
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14809
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14819
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14902
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14910
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14918
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14923
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=14943
*1554s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=15038
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=15330
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=15920
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=15939
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16006
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16039
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16044
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16074
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16083
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16088
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16108
*1555s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16108
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16413
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=16446
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17117
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17123
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17131
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17200
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17202
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17204
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17241
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17360
*1556s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17371
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17573
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17581
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=17602
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18238
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18322
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18335
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18363
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18462
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18548
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18557
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18557
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18572
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18574
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18700
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=18819
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19327
*1557s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19536
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19630
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19636
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19677
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19682
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19723
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19741
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19765
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19789
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19795
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=19950
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20638
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20703
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20843
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20871
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20886
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20891
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20891
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20924
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20928
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20968
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=20978
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=21276
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=21487
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=21998
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22020
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22035
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22084
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22124
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22178
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22180
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22252
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22280
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22316
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22327
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=22675
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23156
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23256
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23261
*1558s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23264
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23381
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23382
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23396
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23416
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23450
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23490
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23525
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=23808
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24222
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24368
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24466
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24579
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24580
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24593
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24602
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24622
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24645
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24673
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=24719
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25043
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25364
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25628
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25685
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25696
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25776
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25778
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25812
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25825
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25844
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25851
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=25945
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26318
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26676
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26688
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26797
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26930
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26941
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=26989
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27015
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27015
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27071
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27090
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27129
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27602
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27907
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27923
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=27956
*1559s: GLB=252463.280, best=3998194.000, gap=93.686%, AF=1.061, #solved=28002
*********************************
*   heur_quadratic  dpt: 40
*********************************
*14319s: GLB=252463.280, best=3725827.000, gap=93.224%, AF=1.024, #solved=29838
*********************************
*   heur_quadratic  dpt: 30
*********************************
*********************************
*   heur_quadratic  dpt: 20
*********************************
End

SVPSOLVER found an optimal solution

time: 63301s
best value: 2885355.000
norm: 1698.633
AF: 0.901
Nodes: 3239747616
best solution:
 0: 8.000
 1: -5.000
 2: 13.000
 3: -7.000
 5: -2.000
 7: -3.000
 8: -6.000
 9: -4.000
 10: -1.000
 11: 4.000
 12: -1.000
 13: 1.000
 14: 1.000
 15: 7.000
 16: -3.000
 17: 2.000
 19: -2.000
 20: 2.000
 22: 1.000
 23: -2.000
 24: -2.000
 25: 3.000
 26: 3.000
 27: -1.000
 28: 2.000
 29: -3.000
 32: -1.000
 35: 1.000
 36: 1.000
 37: 1.000
 38: 2.000
 39: 1.000
 40: 1.000
 41: 1.000
 43: -1.000
 44: -1.000
 46: -1.000
 47: -1.000
